Id,Label,Degree,Pageranks,Eigencentrality,FinalRiskScore,Category,PR_Category,,,
2171,st7735-0.0.4.post1,2,0.000041,0.00046,0.671641247,M,T,,,
2172,i2cdevice-0.0.7,1,0.00007,0.00048,0.794270657,H,T,,,
2173,spidev-3.6,6,0.000174,0.00283,0.758449241,H,T,,,
2174,google-cloud-service-directory-1.8.1,4,0.000035,0,0.7853452,H,T,,,
2175,hif-tool-trans-hanz-0.0.2,5,0.000035,0,0.753506392,H,T,,,
2176,clickhouse-driver-0.2.5,5,0.00006,0.00142,0.714825563,M,T,,,
2177,clickhouse-sqlalchemy-0.2.3,5,0.000047,0.00091,0.748416767,M,T,,,
2178,google-images-search-1.4.6,9,0.000035,0,0.775901293,H,T,,,
2179,google-api-python-client-2.48.0,6,0.000038,0.00046,0.654472303,M,T,,,
2180,python-resize-image-1.1.20,4,0.000041,0.00094,0.786169902,H,T,,,
2181,termcolor-1.1.0,13,0.000154,0.00603,0.758324166,H,T,,,
2182,histogramy-0.1.5,2,0.000035,0,0.695774221,M,T,,,
2183,gxsimcom-0.0.7,1,0.000035,0,0.695136489,M,T,,,
2184,gnu2048-1.0.2,1,0.000035,0,0.832049303,H,T,,,
2185,huaytools-1.0.4,1,0.000035,0,0.835230037,H,T,,,
2186,haar-cascade-nms-1.1.1,1,0.000035,0,0.847594761,H,T,,,
2187,opencv-python-headless-4.7.0.72,8,0.000098,0.00331,0.583489252,M,T,,,
2188,glooey-0.3.6,5,0.000035,0,0.683663198,M,T,,,
2189,autoprop-4.1.0,3,0.000076,0.00094,0.690506224,M,T,,,
2190,vecrec-0.3.1,2,0.000041,0.00046,0.738665722,M,T,,,
2191,signature-dispatch-1.0.1,2,0.000099,0.0005,0.747326049,M,T,,,
2192,typeguard-3.0.2,15,0.000239,0.0066,0.675114937,M,T,,,
2193,gramadan-py-0.1.1,2,0.000035,0,0.820827422,H,T,,,
2194,tabulate-0.8.10,12,0.000124,0.00553,0.646809249,M,T,,,
2195,htms-obj-2.3.1,3,0.000035,0,0.695226881,M,T,,,
2196,cage-api-3.1.0,3,0.000118,0.00144,0.695201219,M,T,,,
2197,htms-low-api-2.3.1,3,0.000064,0.00094,0.695226533,M,T,,,
2198,htms-mid-api-2.3.1,3,0.000045,0.00046,0.695226533,M,T,,,
2199,huaweicloudsdkdrs-3.1.36,1,0.000035,0,0.803930135,H,T,,,
2200,hytera-homebrew-bridge-2021.2,6,0.000035,0,0.83164913,H,T,,,
2201,dmr-utils3-0.1.29,3,0.00004,0.00046,0.66255836,M,T,,,
2202,kaitaistruct-0.10,5,0.000064,0.00231,0.671641247,M,T,,,
2203,puresnmp-2.0.0.post1,2,0.00004,0.00046,0.671641247,M,T,,,
2204,bitstring-4.0.2,7,0.000093,0.00324,0.652412179,M,T,,,
2205,x690-1.0.0.post1,2,0.000069,0.00048,0.671641247,M,T,,,
2206,t61codec-1.0.1,1,0.000093,0.00048,0.758326082,H,T,,,
2207,gym-tictactoe-np-0.3.0,2,0.000035,0,0.820698096,H,T,,,
2208,gym-0.20.0,4,0.000065,0.00091,0.678585024,M,T,,,
2209,govdelivery-1.4.0,1,0.000035,0,0.79048951,H,T,,,
2210,i3-agenda-1.7,5,0.000035,0,0.770561119,H,T,,,
2211,google-api-python-client-2.86.0,9,0.000071,0.00194,0.654472303,M,T,,,
2212,python-bidi-0.4.2,4,0.00006,0.00139,0.811572677,H,T,,,
2213,gnukek-1.0.0,2,0.000065,0.00046,0.695127728,M,T,,,
2214,grafter-0.1,2,0.000035,0,0.695207544,M,T,,,
2215,google-images-hunter-1.0.1,2,0.000035,0,0.695310712,M,T,,,
2216,httpie-wsse-auth-0.1.1,1,0.000035,0,0.831725672,H,T,,,
2217,hilale-0.1.2,1,0.000035,0,0.968375371,H,T,,,
2218,pyautogui-0.9.53,11,0.000087,0.00229,0.748294052,M,T,,,
2219,mouseinfo-0.1.3,3,0.000047,0.00057,0.832731504,H,T,,,
2220,pygetwindow-0.0.9,2,0.000047,0.00057,0.806175117,H,T,,,
2221,pymsgbox-1.0.9,1,0.000047,0.00057,0.83277249,H,T,,,
2222,pyscreeze-0.1.28,1,0.000047,0.00057,0.776258033,H,T,,,
2223,pytweening-1.0.4,1,0.000047,0.00057,0.812711999,H,T,,,
2224,pyrect-0.2.0,1,0.000075,0.00048,0.832818153,H,T,,,
2225,gocept-xmlrpcskin-2.0,8,0.000035,0,0.668469929,M,T,,,
2226,zope-app-publisher-5.0,15,0.000039,0.00046,0.672805452,M,T,,,
2227,zope-publisher-6.1.0,35,0.000118,0.01067,0.656517683,M,T,,,
2228,zope-traversing-5.0,24,0.000082,0.00704,0.678390622,M,T,,,
2229,zope-browsermenu-5.0,13,0.000038,0.00096,0.699893155,M,T,,,
2230,zope-browserpage-5.0,13,0.000041,0.00144,0.689865694,M,T,,,
2231,zope-browserresource-5.0,13,0.000044,0.00146,0.694472824,M,T,,,
2232,zope-componentvocabulary-2.3.0,8,0.000037,0.00048,0.710096032,M,T,,,
2233,zope-datetime-4.3.0,5,0.000041,0.00144,0.694870442,M,T,,,
2234,zope-ptresource-5.0,8,0.000038,0.00096,0.704769351,M,T,,,
2235,zope-browser-3.0,8,0.000057,0.00341,0.701635978,M,T,,,
2236,zope-pagetemplate-5.0,13,0.000054,0.00249,0.676021767,M,T,,,
2237,zope-i18n-5.0,16,0.000067,0.00429,0.669614896,M,T,,,
2238,zope-tal-5.0.1,7,0.000053,0.00203,0.674278794,M,T,,,
2239,zope-tales-5.2,6,0.000046,0.00158,0.676554593,M,T,,,
2240,python-gettext-5.0,1,0.000041,0.00064,0.810067186,H,T,,,
2241,zope-deprecation-5.0,6,0.000078,0.00289,0.683365129,M,T,,,
2242,multipart-0.2.4,2,0.000043,0.00143,0.643758223,M,T,,,
2243,zope-contenttype-5.0,4,0.000047,0.00195,0.685771914,M,T,,,
2244,zope-exceptions-4.6,6,0.000062,0.00243,0.680681641,M,T,,,
2245,graphdb-python-0.0.6,3,0.000035,0,0.630020415,M,T,,,
2246,json-stream-1.3.0,1,0.000045,0.00046,0.657327556,M,T,,,
2247,swagger-to-4.1.1,5,0.000045,0.00046,0.716239557,M,T,,,
2248,icontract-2.6.2,8,0.000112,0.00277,0.788351543,H,T,,,
2249,account-eth-0.7.1,8,0.000035,0,0.754340527,H,T,,,
2250,eth-abi-3.0.1,4,0.000039,0.00046,0.622011937,M,T,,,
2251,utils-eth-2.0.5,4,0.000039,0.00046,0.679431414,M,T,,,
2252,parsimonious-0.8.1,5,0.000093,0.00208,0.617804206,M,T,,,
2253,hdfsbrowser-1.1.1,2,0.000035,0,0.642374905,M,T,,,
2254,jupyterlab-3.6.3,22,0.000126,0.00366,0.566267465,M,T,,,
2255,jupyter-server-ydoc-0.8.0,4,0.000043,0.00063,0.627052631,M,T,,,
2256,jupyter-ydoc-0.2.4,3,0.000055,0.00112,0.644051039,M,T,,,
2257,jupyterlab-server-2.22.1,9,0.000043,0.00063,0.600927289,M,T,,,
2258,jupyter-server-fileid-0.9.0,4,0.000047,0.00048,0.671641247,M,T,,,
2259,ypy-websocket-0.8.2,5,0.000047,0.00048,0.716770039,M,T,,,
2260,y-py-0.5.9,2,0.000091,0.00099,0.708342595,M,T,,,
2261,aiofiles-22.1.0,2,0.000048,0.00094,0.751449006,H,T,,,
2262,aiosqlite-0.19.0,4,0.000064,0.00194,0.831619249,H,T,,,
2263,aiosqlite-0.18.0,4,0.000052,0.0019,0.831619249,H,T,,,
2264,gpuview-0.4.0,2,0.000035,0,0.683829015,M,T,,,
2265,i3-workscreen-1.0.1,3,0.000035,0,0.695412823,M,T,,,
2266,i3ipc-2.2.1,20,0.000449,0.00869,0.606577116,M,T,,,
2267,hanging-merge-requests-1.0.2,3,0.000035,0,0.711009831,M,T,,,
2268,python-gitlab-1.7.0,3,0.000045,0.00046,0.654795681,M,T,,,
2269,gitsup-0.5.0,2,0.000035,0,0.820705921,H,T,,,
2270,google-cloud-dialogflow-2.21.0,3,0.000035,0,0.748201867,M,T,,,
2271,globals-0.3.35,1,0.000035,0,0.84431688,H,T,,,
2272,python-helper-0.3.63,2,0.000065,0.00046,0.834309092,H,T,,,
2273,gullveig-0.1.29,8,0.000035,0,0.69906757,M,T,,,
2274,aiosmtplib-2.0.1,1,0.000039,0.00046,0.759162327,H,T,,,
2275,gsvi-0.2.2,2,0.000035,0,0.820738105,H,T,,,
2276,gnip-insights-interface-0.2,4,0.000035,0,0.820723171,H,T,,,
2277,0x-web3-4.8.2.1,10,0.000035,0,0.664262815,M,T,,,
2278,eth-abi-1.3.0,5,0.000041,0.00094,0.622011937,M,T,,,
2279,eth-account-0.3.0,8,0.000041,0.00094,0.614968324,M,T,,,
2280,eth-utils-1.9.5,11,0.000123,0.00418,0.612692148,M,T,,,
2281,web3-4.8.2,10,0.000038,0.00046,0.571463285,M,T,,,
2282,websockets-6.0,2,0.000041,0.00094,0.616334727,M,T,,,
2283,eth-typing-2.3.0,11,0.000225,0.00623,0.631392849,M,T,,,
2284,attrdict-2.0.1,9,0.000121,0.00375,0.796203348,H,T,,,
2285,eth-keyfile-0.5.1,10,0.000053,0.00199,0.653791914,M,T,,,
2286,eth-keys-0.2.4,5,0.000052,0.00153,0.63623757,M,T,,,
2287,eth-rlp-0.2.1,12,0.00006,0.00299,0.657637583,M,T,,,
2288,eth-keys-0.3.4,6,0.000054,0.00204,0.63623757,M,T,,,
2289,eth-utils-1.10.0,22,0.000263,0.00992,0.612692148,M,T,,,
2290,rlp-2.0.1,7,0.00006,0.00256,0.756683995,H,T,,,
2291,rlp-1.2.0,6,0.000065,0.00263,0.756683995,H,T,,,
2292,hexbytes-0.2.3,4,0.000056,0.00213,0.778165779,H,T,,,
2293,glowyr-0.2.0,6,0.000035,0,0.695207082,M,T,,,
2294,pydotplus-2.0.2,4,0.000044,0.00137,0.794915857,H,T,,,
2295,tableone-0.7.12,6,0.00004,0.00046,0.715862046,M,T,,,
2296,gp-recipe-tox-0.4,4,0.000035,0,0.820619125,H,T,,,
2297,zc-buildout-3.0.1,12,0.000147,0.00386,0.625225084,M,T,,,
2298,zc-recipe-egg-2.0.7,7,0.000074,0.00231,0.645379056,M,T,,,
2299,pip-23.0.1,10,0.000153,0.00509,0.446073866,L,T,,,
2300,hydra-range-sweeper-badr-0.1.3,1,0.000035,0,0.862727587,H,T,,,
2301,hourbike-cli-1.0,3,0.000035,0,0.695290438,M,T,,,
2302,gpt-index-0.5.15,7,0.000035,0,0.588089183,M,T,,,
2303,dataclasses-json-0.5.7,11,0.000103,0.00372,0.739939059,M,T,,,
2304,langchain-0.0.139,12,0.000039,0.00046,0.544157107,M,T,,,
2305,openai-0.27.4,6,0.00008,0.00139,0.755717343,H,T,,,
2306,tiktoken-0.3.3,3,0.000039,0.00046,0.671641247,M,T,,,
2307,gptcache-0.1.11,4,0.000038,0.00048,0.671641247,M,T,,,
2308,openapi-schema-pydantic-1.2.4,2,0.000038,0.00048,0.669472661,M,T,,,
2309,httpfile-py-0.1.3,1,0.000035,0,0.832061505,H,T,,,
2310,acdh-django-archeutils-0.0.1,3,0.000041,0.00046,0.695213728,M,T,,,
2311,hytouch-0.0.1,1,0.000035,0,0.847629293,H,T,,,
2312,guillotina-elasticsearch-7.0.3,5,0.000035,0,0.765650471,H,T,,,
2313,elasticsearch-7.17.9,7,0.000062,0.0019,0.542606923,M,T,,,
2314,heatmapper-1.0.0,1,0.000035,0,0.831917462,H,T,,,
2315,glitch-face-0.0.3,3,0.000035,0,0.832176895,H,T,,,
2316,gtfs-segments-0.0.7,10,0.000035,0,0.710955931,M,T,,,
2317,contextily-1.3.0,10,0.000042,0.00091,0.760495787,H,T,,,
2318,partridge-1.1.1,5,0.000038,0.00046,0.789804335,H,T,,,
2319,utm-0.7.0,4,0.00005,0.00183,0.691226909,M,T,,,
2320,mercantile-1.2.1,2,0.000039,0.0005,0.750732099,H,T,,,
2321,isoweek-1.3.3,1,0.000043,0.00048,0.683761871,M,T,,,
2322,headbot-0.1.0,12,0.000035,0,0.831813432,H,T,,,
2323,aiohttp-3.7.3,13,0.000072,0.00201,0.327320982,L,T,,,
2324,multidict-5.1.0,4,0.00006,0.00206,0.609892488,M,T,,,
2325,pycparser-2.20,2,0.000141,0.00099,0.722789175,M,T,,,
2326,typing-extensions-3.7.4.3,2,0.000044,0.00101,0.658811077,M,T,,,
2327,yarl-1.6.3,10,0.000067,0.00306,0.580524187,M,T,,,
2328,huaweicloudsdkcph-3.1.36,1,0.000035,0,0.805010388,H,T,,,
2329,happymongo-0.1.1,1,0.000035,0,0.831987979,H,T,,,
2330,pymongo-4.3.3,31,0.0004,0.01409,0.131913145,L,T,,,
2331,hackertype-0.1,1,0.000035,0,0.847643814,H,T,,,
2332,httpx-auth-0.15.0,1,0.000035,0,0.9346838,H,T,,,
2333,gym-gopherfx-0.3.1,1,0.000035,0,0.847355763,H,T,,,
2334,http-crawler-0.2.1,4,0.000035,0,0.813211814,H,T,,,
2335,grortir-0.1.8,7,0.000035,0,0.820276763,H,T,,,
2336,nose-1.3.7,23,0.000242,0.01058,0.740284046,M,T,,,
2337,pyenchant-3.2.2,3,0.000079,0.00137,0.736753034,M,T,,,
2338,testpackage-2.26,2,0.000039,0.00046,0.671641247,M,T,,,
2339,hikari-miru-3.0.3,1,0.000035,0,0.786861145,H,T,,,
2340,hikari-2.0.0.dev118,14,0.000231,0.00459,0.671641247,M,T,,,
2341,griddataformats-1.0.1,3,0.000035,0,0.769516458,H,T,,,
2342,mrcfile-1.4.3,2,0.000045,0.00046,0.656184157,M,T,,,
2343,guildwars2-api-client-0.5.9,1,0.000035,0,0.669263332,M,T,,,
2344,hltv-data-0.3.0,3,0.000035,0,0.695148292,M,T,,,
2345,git-x-0.3.202210210300,2,0.000035,0,0.811684232,H,T,,,
2346,gtfparse-2.0.1,2,0.000045,0.00046,0.670598362,M,T,,,
2347,polars-0.17.3,2,0.000073,0.00048,0.49886511,L,T,,,
2348,holiday-checkup-0.1,2,0.000035,0,0.695305464,M,T,,,
2349,jdatetime-4.1.1,1,0.00005,0.00046,0.741335594,M,T,,,
2350,h5nav-0.1.6,2,0.000035,0,0.831616127,H,T,,,
2351,globomap-driver-napi-0.0.28,2,0.000035,0,0.714400468,M,T,,,
2352,globonetworkapi-0.8.5,2,0.00005,0.00046,0.661293896,M,T,,,
2353,requests-2.10.0,5,0.000144,0.00231,0.515598341,M,T,,,
2354,guillotina-hydraidp-1.0.3,4,0.000035,0,0.837075774,H,T,,,
2355,guillotina-authentication-5.0.1,3,0.000042,0.00046,0.671641247,M,T,,,
2356,pypika-0.48.9,2,0.00005,0.00091,0.74549582,M,T,,,
2357,aioauth-client-0.28.1,2,0.000053,0.00048,0.747120756,M,T,,,
2358,graphql-core-tw-0.4.18,1,0.000035,0,0.616185341,M,T,,,
2359,harf-serde-1.2b5,2,0.000045,0.00046,0.671641247,M,T,,,
2360,pyserde-0.10.4,5,0.000083,0.00094,0.760227493,H,T,,,
2361,casefy-0.1.7,1,0.000058,0.0005,0.847646259,H,T,,,
2362,helpy-1.0.1,1,0.000035,0,0.69509019,M,T,,,
2363,gsq-0.1.6,2,0.000035,0,0.812877465,H,T,,,
2364,abyiss-1.0.1,1,0.000035,0,0.684129104,M,T,,,
2365,gwaxion-0.0.1,2,0.000035,0,0.700029826,M,T,,,
2366,hponeview-5.3.0,1,0.000035,0,0.765611405,H,T,,,
2367,glopen-0.0.12,1,0.000035,0,0.833087316,H,T,,,
2368,globussh-0.1.3,1,0.000065,0.00046,0.83265087,H,T,,,
2369,grappelli-modeltranslation2-0.1.4,2,0.000035,0,0.821038639,H,T,,,
2370,django-grappelli-3.0.5,2,0.00006,0.00091,0.565375952,M,T,,,
2371,acdcserver-2.2.0.1,4,0.000035,0,0.527310187,M,T,,,
2372,pyjwt-2.4.0,2,0.000052,0.00091,0.689097695,M,T,,,
2373,sphinx-5.1.1,16,0.000042,0.00046,0.46890645,L,T,,,
2374,git-ripper-0.2.2,3,0.000035,0,0.831716641,H,T,,,
2375,grzegorz-0.4.9,4,0.000035,0,0.847552359,H,T,,,
2376,genanki-0.13.0,5,0.000042,0.00046,0.77757947,H,T,,,
2377,wiktionaryparser-0.0.97,4,0.000052,0.00091,0.70447911,M,T,,,
2378,chevron-0.14.0,1,0.000044,0.00048,0.76550088,H,T,,,
2379,highfre-1.0.0,1,0.000035,0,0.83191339,H,T,,,
2380,gpx-lite-0.0.6,2,0.000035,0,0.820654388,H,T,,,
2381,grpcio-admin-1.53.0,2,0.000035,0,0.793352588,H,T,,,
2382,grpcio-channelz-1.53.0,3,0.00005,0.00046,0.671641247,M,T,,,
2383,grpcio-csds-1.53.0,4,0.00005,0.00046,0.793324347,H,T,,,
2384,xds-protos-0.0.11,3,0.000049,0.00048,0.649163248,M,T,,,
2385,hungry-hungry-hippos-0.7,1,0.000035,0,0.831678429,H,T,,,
2386,henosis-0.0.11,15,0.000035,0,0.832932839,H,T,,,
2387,imbalanced-learn-0.10.1,8,0.000044,0.00137,0.582927621,M,T,,,
2388,jwt-1.3.1,6,0.000063,0.00231,0.790318271,H,T,,,
2389,hichfile-1.0.3,5,0.000035,0,0.711052295,M,T,,,
2390,colr-0.9.1,5,0.000084,0.00237,0.703111795,M,T,,,
2391,findfunc-0.4.5,5,0.000041,0.00046,0.711339068,M,T,,,
2392,formatblock-0.4.1,3,0.000041,0.00046,0.711337015,M,T,,,
2393,printdebug-0.3.5,1,0.000044,0.00048,0.685396607,M,T,,,
2394,google-cloud-vision-3.4.1,3,0.000035,0,0.737868891,M,T,,,
2395,accbpg-0.2,2,0.000035,0,0.820779756,H,T,,,
2396,hang-up-an-autumn-moon-0.3.2,4,0.000035,0,0.710993924,M,T,,,
2397,simple-term-menu-1.6.1,2,0.000044,0.00091,0.705760617,M,T,,,
2398,html-table-parser-0.1.0,1,0.000035,0,0.831897297,H,T,,,
2399,beautifulsoup4-4.4.1,4,0.000127,0.00185,0.671641247,M,T,,,
2400,abstcal-0.8,7,0.000035,0,0.836479082,H,T,,,
2401,streamlit-1.19.0,32,0.000054,0.00183,0.594815486,M,T,,,
2402,pydeck-0.8.0,3,0.000037,0.00055,0.640762382,M,T,,,
2403,pympler-1.0.1,3,0.000044,0.0015,0.603160719,M,T,,,
2404,semver-3.0.0,7,0.000073,0.0034,0.671645522,M,T,,,
2405,pydeck-0.8.1b0,4,0.000038,0.00105,0.671641247,M,T,,,
2406,hctk-0.0.13,8,0.000035,0,0.831718419,H,T,,,
2407,compotree-0.0.1,3,0.000047,0.00137,0.671641247,M,T,,,
2408,cqls-0.1.6,3,0.000047,0.00137,0.831695369,H,T,,,
2409,hanziphon-0.0.4,3,0.000047,0.00137,0.847628968,H,T,,,
2410,hassmart-home-assistant-frontend-20180310.0,1,0.000035,0,0.584751209,M,T,,,
2411,user-agents-1.1.0,2,0.000065,0.00046,0.682421343,M,T,,,
2412,ua-parser-0.16.1,3,0.000131,0.00142,0.677654235,M,T,,,
2413,happytransformer-2.4.1,6,0.000035,0,0.774858263,H,T,,,
2414,sentencepiece-0.1.98,8,0.000061,0.00372,0.629722311,M,T,,,
2415,hic-ssdna-1.1.0,1,0.000035,0,0.799914008,H,T,,,
2416,househunt-0.6.4,4,0.000035,0,0.83291024,H,T,,,
2417,gne-ren-0.3.1,3,0.000035,0,0.799167773,H,T,,,
2418,i2llserver-1.1.1,2,0.000035,0,0.710954849,M,T,,,
2419,i2cylib-1.12.4,6,0.00005,0.00046,0.708862443,M,T,,,
2420,hmsclient-0.1.1,2,0.000035,0,0.695085423,M,T,,,
2421,hammett-0.9.4,1,0.000035,0,0.820456307,H,T,,,
2422,gpkg-object-detect-0.5.1,8,0.000065,0.00046,0.831664415,H,T,,,
2423,gpkg-slim-0.5.1,3,0.000058,0.00094,0.831116542,H,T,,,
2424,pycocotools-2.0.6,4,0.000045,0.00094,0.638170808,M,T,,,
2425,google-cloud-eventarc-1.9.1,4,0.000035,0,0.786102212,H,T,,,
2426,abelmokadem-awsapilib-0.2.3,4,0.000035,0,0.650565544,M,T,,,
2427,boto3-1.26.113,20,0.000181,0.00788,0.49978448,L,T,,,
2428,opnieuw-1.2.0,1,0.000042,0.00046,0.660473417,M,T,,,
2429,hentai-chan-api-async-1.0.3.3,4,0.000035,0,0.695986177,M,T,,,
2430,aiograph-0.2,4,0.000042,0.00046,0.675493402,M,T,,,
2431,hnxbeta-0.1.18,6,0.000035,0,0.650056623,M,T,,,
2432,networkx-2.8.8,9,0.000087,0.00414,0.754782163,H,T,,,
2433,graffunc-0.2.2,2,0.000035,0,0.832570784,H,T,,,
2434,networkx-1.11,7,0.000074,0.00279,0.754782163,H,T,,,
2435,hostsman-1.1.5,2,0.000035,0,0.82066899,H,T,,,
2436,gym-donkeycar-1.0.13,3,0.000035,0,0.662661774,M,T,,,
2437,gtdbtk-2.2.6,4,0.000035,0,0.904495611,H,T,,,
2438,dendropy-4.5.2,10,0.000083,0.00416,0.671641247,M,T,,,
2439,glog-0.3.1,2,0.000035,0,0.805120391,H,T,,,
2440,python-gflags-3.1.2,7,0.000173,0.00324,0.786399169,H,T,,,
2441,grace-dizmo-0.4.6,3,0.000035,0,0.807503545,H,T,,,
2442,grace-0.5.7,13,0.000045,0.00046,0.807619315,H,T,,,
2443,coffeescript-2.0.3,2,0.000038,0.00048,0.810441853,H,T,,,
2444,cssmin-0.2.0,8,0.00007,0.00375,0.695667576,M,T,,,
2445,pyjsdoc-0.9.1,1,0.000038,0.00048,0.671641247,M,T,,,
2446,pyscss-1.4.0,4,0.000048,0.00139,0.747974952,M,T,,,
2447,slimit-0.8.1,6,0.000052,0.00187,0.699513645,M,T,,,
2448,pyexecjs-1.5.1,4,0.00009,0.00142,0.786030506,H,T,,,
2449,ply-3.4,2,0.000061,0.001,0.671641247,M,T,,,
2450,graphite-analytics-0.1.2.18,3,0.000035,0,0.839057673,H,T,,,
2451,hawkauthlib-2.0.0,1,0.000035,0,0.812122037,H,T,,,
2452,gnucash-uk-vat-1.5.2,5,0.000035,0,0.848362524,H,T,,,
2453,py-dmidecode-0.1.0,1,0.000041,0.00046,0.691359394,M,T,,,
2454,httpie-astra-0.1.3,1,0.000035,0,0.787047702,H,T,,,
2455,goeffel-0.3.0,4,0.000035,0,0.847771373,H,T,,,
2456,gluettalax-1.1.2,1,0.000035,0,0.831268311,H,T,,,
2457,gsxform-0.1.0,4,0.000035,0,0.684219801,M,T,,,
2458,hidden-markov-0.3.2,1,0.000035,0,0.675959429,M,T,,,
2459,acertmgr-1.0.4,1,0.000035,0,0.661583155,M,T,,,
2460,gmem-0.20190316.1139,3,0.000035,0,0.695419455,M,T,,,
2461,googleadswindsorapi-1.0.6,1,0.000035,0,0.847581245,H,T,,,
2462,git-talk-0.0.9a0,3,0.000035,0,0.671641247,M,T,,,
2463,googlepatentscraper-0.2,2,0.000035,0,0.710388242,M,T,,,
2464,godaddypy-2.3.4,1,0.000035,0,0.785033538,H,T,,,
2465,hydra-ray-launcher-badr-0.1.1,1,0.000035,0,0.862788702,H,T,,,
2466,guhs-cli-2,2,0.000035,0,0.847662707,H,T,,,
2467,grafana-calendar-annotator-0.1.1,4,0.000035,0,0.831820753,H,T,,,
2468,ics-0.7.2,6,0.000042,0.00046,0.742569421,M,T,,,
2469,python-decouple-3.8,2,0.00005,0.00091,0.750972652,H,T,,,
2470,tatsu-5.8.3,3,0.000055,0.00142,0.678310816,M,T,,,
2471,gnukek-cli-0.7.0,1,0.000035,0,0.695111911,M,T,,,
2472,hacksaws-0.2.0,1,0.000035,0,0.649157755,M,T,,,
2473,gocpt-0.1.1,1,0.000035,0,0.847655247,H,T,,,
2474,google-cloud-private-ca-1.8.0,4,0.000035,0,0.767044412,H,T,,,
2475,hotwire-django-0.0.1,2,0.000035,0,0.831916689,H,T,,,
2476,stimulus-django-0.0.1,3,0.00005,0.00046,0.671641247,M,T,,,
2477,turbo-django-0.4.3,3,0.00005,0.00046,0.671641247,M,T,,,
2478,aceofbases-1.0.0,1,0.000035,0,0.803081046,H,T,,,
2479,bx-python-0.9.0,2,0.000065,0.00046,0.589076495,M,T,,,
2480,huaweicloudsdkscm-3.1.36,1,0.000035,0,0.804220262,H,T,,,
2481,hdfpath-0.1.0,3,0.000035,0,0.761505279,H,T,,,
2482,huaweicloudsdkbss-3.1.36,1,0.000035,0,0.802617514,H,T,,,
2483,gps2var-0.1.0a1,3,0.000035,0,0.671641247,M,T,,,
2484,hieroglyph-2.1.0,2,0.000035,0,0.751025716,H,T,,,
2485,gmlc-tdc-sphinxcontrib-redoc-1.6.1a1,5,0.000035,0,0.671641247,M,T,,,
2486,hybridcontents-0.3.0,2,0.000035,0,0.774550557,H,T,,,
2487,coverage-6.5.0,3,0.000073,0.00114,0.397446824,L,T,,,
2488,hyperion-cli-1.0.1,11,0.000035,0,0.684114005,M,T,,,
2489,aiobreaker-1.2.0,2,0.000041,0.00091,0.644671942,M,T,,,
2490,feedparser-6.0.10,22,0.000287,0.00975,0.589641365,M,T,,,
2491,peewee-3.16.1,4,0.000075,0.00183,0.714612039,M,T,,,
2492,aiohttp-3.7.4.post0,20,0.000128,0.00437,0.671641247,M,T,,,
2493,sgmllib3k-1.0.0,3,0.00028,0.00186,0.671641247,M,T,,,
2494,hiveplot-2017.10.17.21.7,2,0.000035,0,0.819267789,H,T,,,
2495,pycodestyle-2.3.1,2,0.000062,0.00094,0.70649497,M,T,,,
2496,halotools-0.8.1,6,0.000035,0,0.74239825,M,T,,,
2497,gnu-health-fhir-2.0.0,2,0.000035,0,0.847730408,H,T,,,
2498,fhirclient-3.2.0,3,0.00005,0.00046,0.765345462,H,T,,,
2499,pendulum-2.0.5,3,0.00005,0.00046,0.696941211,M,T,,,
2500,histutils-1.0.1,3,0.000035,0,0.699875547,M,T,,,
2501,hepy-0.0.2,6,0.000035,0,0.711008909,M,T,,,
2502,jsonpickle-3.0.1,22,0.000271,0.01034,0.742490269,M,T,,,
2503,sh-2.0.3,12,0.000147,0.00549,0.644775943,M,T,,,
2504,hdbscan-0.8.29,7,0.000045,0.00091,0.723331353,M,T,,,
2505,gooee-sdk-0.1.2,2,0.000035,0,0.662687697,M,T,,,
2506,huntsgambit-0.3.8,3,0.000035,0,0.712921717,M,T,,,
2507,htlib-0.14,2,0.000035,0,0.710952267,M,T,,,
2508,hexagonit-recipe-download-1.7.1,4,0.000052,0.00091,0.65290031,M,T,,,
2509,gregwhite-0.4.8,1,0.000035,0,0.790757207,H,T,,,
2510,gto-0.2.7,9,0.000035,0,0.775188725,H,T,,,
2511,semver-3.0.0.dev4,1,0.000038,0.00046,0.671641247,M,T,,,
2512,git-workflow-0.3.0,3,0.000035,0,0.831649589,H,T,,,
2513,argcomplete-1.12.3,1,0.000045,0.00046,0.722857057,M,T,,,
2514,cmd-utils-1.0.0,2,0.000045,0.00046,0.831817795,H,T,,,
2515,gitpython-3.1.11,2,0.000045,0.00046,0.671641247,M,T,,,
2516,gpuutils-0.0.2,1,0.000035,0,0.847621131,H,T,,,
2517,gpt-scrolls-0.0.9,1,0.000035,0,0.827844824,H,T,,,
2518,hubify-0.3.0,5,0.000035,0,0.831740381,H,T,,,
2519,seaborn-0.11.2,24,0.000067,0.00411,0.603997133,M,T,,,
2520,matplotlib-3.5.1,24,0.000047,0.00248,0.396813469,L,T,,,
2521,matplotlib-3.5.3,11,0.000048,0.00157,0.396813469,L,T,,,
2522,pandas-1.4.4,10,0.000058,0.00301,0.820746042,H,T,,,
2523,ground-8.3.0,11,0.000093,0.00338,0.830627768,H,T,,,
2524,cfractions-2.2.0,2,0.000079,0.00112,0.825999651,H,T,,,
2525,reprit-0.8.0,11,0.000196,0.00562,0.820090645,H,T,,,
